label,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21
0.545965994332,0.009,7.423e-05,0.00428,0.00465,0.01285,0.09754,0.826,0.05184,0.06159,0.07809,0.15552,0.060788,16.529,0.66638,0.71581,0.35729
0.36885314219,0.01208,5.398e-05,0.00637,0.00558,0.01911,0.03961,0.412,0.01598,0.02252,0.02581,0.04795,0.11581,22.19,0.49263,0.56051,0.23702
0.343390565094,0.00488,3.582e-05,0.00243,0.00255,0.00728,0.04943,0.434,0.02712,0.03079,0.03576,0.08135,0.021271,20.207,0.67108,0.6705,0.19191
0.854184030672,0.00261,1.425e-05,0.00119,0.00125,0.00358,0.01933,0.174,0.0094,0.01151,0.01873,0.0282,0.016084,23.4,0.50721,0.595,0.10968
0.770545090848,0.00925,8.869e-05,0.00438,0.00593,0.01314,0.06828,0.623,0.03321,0.0391,0.05362,0.09963,0.09806,15.712,0.62273,0.68,0.39572
0.963160526754,0.00678,4.318e-05,0.00268,0.00369,0.00804,0.03568,0.333,0.01598,0.02178,0.03224,0.04793,0.01688,19.088,0.46149,0.72402,0.31261
0.0692615435906,0.00222,1.026e-05,0.00108,0.0012,0.00325,0.01406,0.124,0.00723,0.00847,0.0121,0.02169,0.002248,28.716,0.24933,0.69318,0.10926
0.352350391732,0.00826,8.043e-05,0.00405,0.00473,0.01216,0.03686,0.331,0.01762,0.0213,0.03279,0.05286,0.058787,19.763,0.58076,0.59623,0.30461
0.250041673612,0.00168,1.165e-05,0.00056,0.00087,0.00169,0.00795,0.07,0.00427,0.00432,0.00646,0.01282,0.002004,28.943,0.47671,0.53341,0.11275
0.284359893316,0.00621,4.502e-05,0.003,0.00335,0.009,0.04671,0.454,0.02602,0.0302,0.0354,0.07806,0.020905,20.639,0.47387,0.70712,0.17682
0.675279213202,0.00243,1.68e-05,0.00086,0.0012,0.00258,0.0151,0.128,0.00661,0.00825,0.01505,0.01983,0.004069,26.906,0.49651,0.59348,0.13446
0.449616602767,0.00477,2.567e-05,0.00246,0.00232,0.00737,0.03403,0.285,0.01889,0.02039,0.02292,0.05667,0.01705,21.788,0.55042,0.63619,0.17362
0.250041673612,0.00473,4.006e-05,0.00246,0.00217,0.00737,0.01327,0.123,0.00616,0.00571,0.0099,0.01848,0.031117,25.545,0.44072,0.64664,0.20883
0.390898483081,0.00957,8.083e-05,0.00517,0.00519,0.0155,0.04181,0.37,0.02225,0.02503,0.03049,0.06675,0.023157,19.831,0.70302,0.73014,0.30774
0.677612935489,0.00358,3.764e-05,0.00144,0.00219,0.00433,0.02883,0.242,0.01638,0.01678,0.01948,0.04913,0.01617,19.674,0.67566,0.60339,0.1845
0.00204617436239,0.0047,3.27e-05,0.00222,0.00253,0.00667,0.0563,0.498,0.03268,0.02938,0.04095,0.09803,0.015001,22.194,0.52718,0.67278,0.19343
0.162860476746,0.00515,4.005e-05,0.00273,0.00308,0.00818,0.03958,0.342,0.02261,0.025,0.03237,0.06784,0.015884,18.634,0.43503,0.76218,0.23782
0.436531088515,0.00573,3.647e-05,0.00325,0.003,0.00975,0.02877,0.249,0.01569,0.01725,0.01941,0.04707,0.024144,19.472,0.57439,0.65214,0.20181
0.325970995166,0.00346,3.351e-05,0.00168,0.00208,0.00505,0.01962,0.171,0.01032,0.01173,0.01573,0.03095,0.007856,22.887,0.53231,0.7129,0.17206
0.368415569262,0.00917,0.00010366,0.00421,0.00556,0.01262,0.03251,0.299,0.0142,0.01887,0.02741,0.0426,0.028459,19.688,0.74695,0.77202,0.34077
0.648670611769,0.00821,6.803e-05,0.00455,0.00447,0.01366,0.06237,0.523,0.03527,0.03604,0.03944,0.10581,0.054833,17.071,0.62378,0.69957,0.27073
0.778004667445,0.0042,3.159e-05,0.00235,0.0025,0.00705,0.04474,0.396,0.02545,0.02652,0.03338,0.07636,0.012971,20.377,0.51814,0.61926,0.18522
0.0759709951659,0.00231,9.47e-06,0.00098,0.00119,0.00294,0.02014,0.187,0.01059,0.01155,0.01484,0.03178,0.004667,28.362,0.46724,0.567,0.14811
0.253229704951,0.00509,5.186e-05,0.00229,0.00277,0.00688,0.03644,0.326,0.0176,0.02301,0.04051,0.0528,0.026515,16.408,0.55366,0.75209,0.23392
0.501000166694,0.00585,4.654e-05,0.00322,0.00312,0.00965,0.01691,0.161,0.00715,0.00939,0.01395,0.02145,0.017788,25.86,0.45188,0.65104,0.27596
0.425904317386,0.00381,1.945e-05,0.00217,0.00216,0.0065,0.03024,0.267,0.01676,0.01857,0.02201,0.05029,0.010057,23.426,0.48045,0.636,0.13704
0.80309218203,0.01014,0.00010706,0.00565,0.00561,0.01695,0.04262,0.427,0.02453,0.0239,0.02815,0.07359,0.060342,17.073,0.63002,0.57612,0.3691
0.188718953159,0.00791,6.456e-05,0.00383,0.00396,0.01148,0.04899,0.519,0.02543,0.0299,0.0336,0.0763,0.025054,20.579,0.60153,0.69739,0.24843
0.4211951992,0.00446,2.488e-05,0.00219,0.00227,0.00658,0.03351,0.276,0.01959,0.01995,0.0238,0.05877,0.021543,21.861,0.58598,0.56931,0.19198
0.457513752292,0.01015,4.53e-05,0.0057,0.00568,0.01709,0.0887,0.823,0.05021,0.0551,0.06231,0.15064,0.082734,11.843,0.58439,0.66612,0.23671
0.856976162694,0.00725,7.224e-05,0.00381,0.00295,0.01143,0.03978,0.331,0.02185,0.02394,0.03065,0.06555,0.030637,22.661,0.60025,0.58567,0.17957
0.58101350225,0.00396,3.827e-05,0.00186,0.00214,0.00557,0.0259,0.222,0.01418,0.01611,0.01911,0.04254,0.008811,23.204,0.54633,0.70974,0.19244
0.663339723287,0.00505,2.364e-05,0.00223,0.00224,0.00669,0.0167,0.15,0.00711,0.00812,0.01533,0.02132,0.033012,22.752,0.58716,0.63342,0.27393
0.815052508751,0.00721,7.412e-05,0.00364,0.00351,0.01093,0.0368,0.315,0.01641,0.02221,0.02731,0.04923,0.042399,19.293,0.70215,0.59582,0.29332
0.520920153359,0.04726,0.00022601,0.02405,0.03386,0.07214,0.21362,1.845,0.09763,0.15279,0.15903,0.2929,0.52545,3.175,0.77724,0.62857,0.48067
0.504459076513,0.00378,2.293e-05,0.00097,0.00163,0.0029,0.02441,0.229,0.00985,0.01482,0.02631,0.02956,0.025428,23.089,0.59939,0.6388,0.2809
0.39602433739,0.00836,8.635e-05,0.00427,0.00478,0.01282,0.04872,0.441,0.02412,0.03181,0.04319,0.07235,0.026792,17.782,0.63551,0.74155,0.37486
0.704742457076,0.00676,4.858e-05,0.00347,0.003,0.0104,0.03612,0.327,0.01864,0.02218,0.02781,0.05591,0.035801,21.8,0.522,0.64377,0.29962
0.700887647941,0.0055,2.681e-05,0.00304,0.00258,0.00912,0.02349,0.218,0.01293,0.01349,0.01682,0.03878,0.028141,22.867,0.48013,0.61318,0.11373
0.175425070845,0.00793,7.767e-05,0.00402,0.0033,0.01205,0.02615,0.249,0.01243,0.01331,0.02039,0.03729,0.018359,22.258,0.64645,0.72478,0.29814
0.306426071012,0.01379,0.0001391,0.00522,0.00457,0.01566,0.02576,0.302,0.01104,0.01214,0.01663,0.03311,0.051094,20.294,0.6718,0.64089,0.39267
0.297403733956,0.00325,2.656e-05,0.00092,0.00158,0.00275,0.02454,0.217,0.00993,0.01455,0.02651,0.02978,0.020864,22.319,0.65501,0.58264,0.14916
0.335576762794,0.00717,7.354e-05,0.00333,0.00333,0.01,0.03869,0.349,0.01931,0.02357,0.02974,0.05793,0.046645,17.814,0.67159,0.69671,0.2533
0.413985664277,0.00717,5.578e-05,0.00269,0.00327,0.00807,0.03559,0.301,0.01982,0.02038,0.02576,0.05947,0.028975,22.331,0.58323,0.70144,0.35279
0.195595099183,0.00363,2.242e-05,0.00198,0.00182,0.00593,0.01982,0.171,0.00975,0.01136,0.01291,0.02925,0.010539,25.906,0.49528,0.68194,0.091588
0.704742457076,0.0044,3.175e-05,0.00212,0.00249,0.00635,0.0369,0.325,0.02017,0.02352,0.02504,0.06052,0.017595,21.33,0.53836,0.64771,0.18748
0.690844307385,0.00426,3.755e-05,0.00184,0.00224,0.00552,0.02913,0.244,0.01649,0.01757,0.02006,0.04947,0.015422,20.893,0.58411,0.66542,0.19139
0.137897982997,0.0097,6.227e-05,0.00571,0.00573,0.01712,0.061,0.513,0.03214,0.03703,0.03024,0.09642,0.046614,18.794,0.62349,0.69633,0.27924
0.293319719953,0.00591,5.102e-05,0.00225,0.003,0.00676,0.03179,0.298,0.01527,0.01889,0.03165,0.04581,0.026877,22.064,0.59397,0.57777,0.19225
0.483851475246,0.00445,3.731e-05,0.00154,0.00197,0.00462,0.01316,0.133,0.0043,0.00571,0.01175,0.0129,0.01629,24.624,0.51491,0.67837,0.14068
0.47822553759,0.00421,1.947e-05,0.00199,0.00161,0.00598,0.019,0.165,0.00964,0.01048,0.01308,0.02892,0.015825,25.581,0.54348,0.61904,0.16193
0.700325054176,0.01317,7.764e-05,0.00729,0.00761,0.02187,0.04973,0.482,0.02522,0.02795,0.04069,0.07567,0.059777,17.219,0.66066,0.72456,0.37191
0.0488852308718,0.00283,1.424e-05,0.00108,0.00133,0.00324,0.01689,0.161,0.00719,0.00908,0.01314,0.02158,0.013451,22.426,0.59932,0.52891,0.15577
0.623624770795,0.01398,0.00011195,0.00652,0.00728,0.01955,0.03162,0.316,0.01327,0.01509,0.0252,0.03981,0.11266,21.126,0.57405,0.61805,0.38818
0.286381063511,0.00345,2.664e-05,0.0012,0.00165,0.00361,0.03371,0.307,0.01717,0.02078,0.02674,0.05152,0.016402,22.189,0.56806,0.65509,0.14354
0.267377896316,0.00461,4.034e-05,0.00175,0.00233,0.00526,0.03007,0.271,0.01495,0.01789,0.02408,0.04485,0.010888,21.782,0.52798,0.78366,0.1908
0.520920153359,0.00662,6.642e-05,0.00311,0.00476,0.00934,0.06985,0.687,0.03021,0.04165,0.0731,0.09063,0.10653,12.961,0.73342,0.58126,0.26798
0.394794965828,0.07183,0.00036383,0.04356,0.04744,0.13068,0.16993,1.548,0.08442,0.11389,0.0956,0.25326,0.72537,2.206,0.8267,0.63404,0.43811
0.984164027338,0.00688,4.326e-05,0.00306,0.00372,0.00919,0.0595,0.552,0.02962,0.03729,0.05097,0.08885,0.018701,18.333,0.50135,0.73744,0.31819
0.419340723454,0.00481,2.537e-05,0.0023,0.00293,0.00689,0.01704,0.157,0.00864,0.00984,0.01334,0.02592,0.019653,21.598,0.43675,0.56445,0.26846
0.780734289048,0.00275,2.51e-05,0.00117,0.00147,0.0035,0.01885,0.172,0.0084,0.01002,0.01734,0.02519,0.005187,24.618,0.54961,0.74596,0.12796
0.493019669945,0.00821,7.531e-05,0.00466,0.0048,0.01398,0.05798,0.522,0.03392,0.03678,0.03908,0.10176,0.059858,16.786,0.69892,0.63665,0.31734
0.820824304051,0.00329,1.605e-05,0.00173,0.0019,0.00518,0.01572,0.149,0.00801,0.00891,0.0109,0.02404,0.011965,25.718,0.38536,0.62715,0.12
0.317636272712,0.0039,2.389e-05,0.00187,0.0023,0.00562,0.02483,0.22,0.01294,0.01607,0.01905,0.03882,0.009648,22.208,0.48784,0.55943,0.2034
0.138731455243,0.00429,1.851e-05,0.00184,0.00198,0.00551,0.01786,0.172,0.00893,0.01021,0.01372,0.02678,0.023574,20.728,0.59826,0.53111,0.16841
0.195595099183,0.00404,2.941e-05,0.00175,0.00169,0.00525,0.03274,0.268,0.01772,0.01804,0.02631,0.05315,0.012617,25.899,0.60989,0.64045,0.14206
0.173362227038,0.00209,9.13e-06,0.00111,0.00114,0.00332,0.01464,0.126,0.00818,0.00944,0.01139,0.02455,0.002026,27.36,0.31297,0.67408,0.10312
0.752292048675,0.00879,8.161e-05,0.00382,0.00524,0.01145,0.03454,0.309,0.01516,0.02121,0.03932,0.04547,0.035362,17.277,0.53523,0.73006,0.33519
0.475808468078,0.01732,0.00010779,0.00839,0.0081,0.02518,0.12821,1.139,0.06688,0.0807,0.08343,0.20065,0.16343,12.365,0.74874,0.66782,0.4815
0.524108184697,0.00449,4.524e-05,0.00193,0.00238,0.0058,0.0318,0.272,0.01646,0.01892,0.02659,0.04937,0.017458,19.55,0.58383,0.7339,0.18838
0.691698616436,0.01582,0.00011631,0.00963,0.00763,0.02888,0.05271,0.468,0.02029,0.02643,0.06181,0.06088,0.054095,15.555,0.70994,0.74833,0.36981
0.422945490915,0.00543,4.457e-05,0.00243,0.00256,0.0073,0.04097,0.372,0.0235,0.02426,0.02821,0.07049,0.022615,20.567,0.5744,0.61341,0.20718
0.387106184364,0.00326,2.279e-05,0.0014,0.00161,0.0042,0.02776,0.248,0.01431,0.01812,0.02354,0.04293,0.007517,23.458,0.52134,0.61846,0.12539
0.57999249875,0.00307,1.962e-05,0.00138,0.00169,0.00415,0.01989,0.192,0.00977,0.01097,0.01574,0.02932,0.012086,24.941,0.53105,0.55376,0.1559
0.520920153359,0.00626,3.031e-05,0.00253,0.00315,0.00759,0.03763,0.369,0.01814,0.02163,0.03219,0.05442,0.082841,15.503,0.65588,0.58793,0.31553
0.268419736623,0.00176,7.56e-06,0.00079,0.00087,0.00236,0.00876,0.08,0.00379,0.00431,0.0067,0.01138,0.004737,28.491,0.42645,0.53991,0.098571
0.0129521586931,0.00358,1.578e-05,0.00141,0.00163,0.00423,0.01589,0.205,0.00724,0.00917,0.01314,0.02172,0.007145,28.571,0.36304,0.68766,0.15767
0.10295465911,0.00258,1.169e-05,0.00115,0.0013,0.00344,0.01593,0.164,0.00683,0.00777,0.01141,0.02048,0.003961,27.79,0.28686,0.65748,0.11653
0.517107017836,0.00537,6.716e-05,0.00278,0.00328,0.00833,0.14245,1.217,0.07536,0.09314,0.07954,0.22607,0.26201,7.692,0.7232,0.613,0.30114
0.433259709952,0.00275,1.42e-05,0.00136,0.00146,0.00407,0.02864,0.241,0.01464,0.01715,0.02165,0.04391,0.014635,23.094,0.61652,0.67006,0.11648
0.65329638273,0.00341,1.748e-05,0.00131,0.00143,0.00394,0.00932,0.091,0.00334,0.00436,0.01096,0.01003,0.010444,27.419,0.34296,0.52515,0.18691
0.787527087848,0.0029,1.443e-05,0.00164,0.00161,0.00491,0.01908,0.169,0.01072,0.01163,0.01331,0.03216,0.007026,24.48,0.39276,0.61275,0.095502
0.774004000667,0.00292,1.528e-05,0.00125,0.00149,0.00375,0.01871,0.196,0.00901,0.01065,0.0151,0.02704,0.006201,27.213,0.46286,0.59251,0.16504
0.392315385898,0.00588,3.352e-05,0.00306,0.00346,0.00918,0.03288,0.314,0.01684,0.01923,0.02618,0.05053,0.021522,20.162,0.57128,0.62273,0.26681
0.36508168028,0.00142,6.23e-06,0.00074,0.00082,0.00223,0.01026,0.089,0.00564,0.00625,0.00728,0.01693,0.001955,27.995,0.37586,0.57287,0.059306
0.459055675946,0.00478,2.461e-05,0.00225,0.00278,0.00676,0.0304,0.262,0.01619,0.01849,0.02391,0.04857,0.022544,21.798,0.54349,0.69211,0.2023
0.367082013669,0.00554,5.357e-05,0.00189,0.00291,0.00567,0.03522,0.317,0.01788,0.01925,0.02933,0.05364,0.019552,21.649,0.60678,0.57173,0.22329
0.175425070845,0.0053,5.249e-05,0.00287,0.00316,0.0086,0.03246,0.283,0.0178,0.01925,0.02241,0.05339,0.013422,20.41,0.50506,0.73974,0.24713
0.140127521254,0.00241,1.004e-05,0.00095,0.00098,0.00285,0.01461,0.142,0.00628,0.00681,0.01186,0.01885,0.009861,28.032,0.54198,0.55998,0.12966
0.390731788631,0.01164,0.00012011,0.00615,0.00679,0.01845,0.0686,0.613,0.03766,0.04338,0.05677,0.11298,0.049858,15.847,0.63448,0.7411,0.43261
0.233351391899,0.00698,5.393e-05,0.00377,0.00378,0.01131,0.02839,0.249,0.01451,0.01532,0.01965,0.04354,0.018982,25.384,0.44953,0.81364,0.24834
0.701950325054,0.00586,4.872e-05,0.00312,0.00333,0.00936,0.04363,0.387,0.02351,0.02479,0.03267,0.07053,0.025799,19.334,0.54661,0.67139,0.24876
0.517127854642,0.00485,4.767e-05,0.00237,0.00338,0.0071,0.11524,0.981,0.04567,0.07582,0.09254,0.13702,0.27614,9.864,0.71844,0.55815,0.26121
0.853683947325,0.00508,2.698e-05,0.00228,0.00258,0.00683,0.02721,0.29,0.0139,0.01312,0.01911,0.0417,0.026755,24.348,0.53511,0.59545,0.18327
0.687239539923,0.00333,2.583e-05,0.00163,0.00192,0.0049,0.02248,0.198,0.01293,0.01284,0.01526,0.03879,0.012951,24.686,0.51916,0.6077,0.15139
0.225891815303,0.00445,3.595e-05,0.00226,0.00244,0.00678,0.03909,0.387,0.02289,0.02194,0.02369,0.06867,0.024222,21.978,0.43889,0.79679,0.14514
0.257313718953,0.00505,5.071e-05,0.00193,0.00244,0.00578,0.02662,0.237,0.01426,0.01678,0.02404,0.04277,0.01393,21.08,0.59244,0.71191,0.20487
0.215452575429,0.00634,5.559e-05,0.00299,0.00334,0.00897,0.02325,0.215,0.01185,0.01315,0.01824,0.03554,0.026804,21.275,0.65538,0.67812,0.27848
0.38648108018,0.0066,6.051e-05,0.00223,0.00261,0.0067,0.0417,0.373,0.02057,0.02792,0.03587,0.06172,0.079673,16.386,0.61841,0.60269,0.23212
0.207305384231,0.00609,5.116e-05,0.00334,0.00343,0.01003,0.03483,0.306,0.01977,0.02067,0.02495,0.05932,0.007733,22.457,0.44771,0.82298,0.25037
0.152983830638,0.00176,7.13e-06,0.00066,0.00086,0.00198,0.00609,0.069,0.00267,0.00337,0.00414,0.008,0.005428,28.445,0.35081,0.56227,0.11948
0.820761793632,0.00649,6.427e-05,0.00316,0.00348,0.00947,0.03928,0.337,0.02119,0.02315,0.03303,0.06356,0.035821,20.393,0.68082,0.56304,0.26232
0.487685447575,0.03934,0.00019466,0.0203,0.02988,0.06091,0.1405,1.24,0.08158,0.08967,0.08769,0.24474,0.47599,5.275,0.71644,0.61175,0.55755
0.250041673612,0.00849,7.226e-05,0.00326,0.00346,0.00978,0.02157,0.217,0.01017,0.01302,0.01911,0.03051,0.042236,21.067,0.59213,0.60524,0.26051
0.261231038506,0.00457,4.026e-05,0.00193,0.00229,0.0058,0.02628,0.239,0.01102,0.0141,0.021,0.03305,0.01867,22.796,0.59215,0.65152,0.19462
0.242727954659,0.00262,1.426e-05,0.00134,0.00148,0.00401,0.01963,0.179,0.01044,0.01075,0.015,0.03132,0.008406,26.065,0.35376,0.62516,0.15188
0.356163527255,0.00399,2.535e-05,0.00166,0.00225,0.00499,0.03484,0.301,0.01875,0.01967,0.02525,0.05625,0.02088,19.964,0.54875,0.6927,0.22412
0.270336722787,0.00581,6.067e-05,0.00282,0.0032,0.00845,0.04468,0.389,0.02533,0.02948,0.03595,0.07599,0.051235,13.969,0.64354,0.73865,0.2541
0.306613602267,0.00266,1.781e-05,0.00119,0.00156,0.00358,0.01955,0.171,0.01022,0.0127,0.01861,0.03065,0.020884,22.313,0.63693,0.57858,0.1743
0.48328888148,0.00351,3.352e-05,0.00164,0.00208,0.00491,0.01642,0.144,0.00892,0.0095,0.01416,0.02676,0.006224,23.946,0.55494,0.7378,0.17145
0.700700116686,0.00577,3.825e-05,0.00286,0.00291,0.00858,0.02473,0.223,0.01157,0.01097,0.01402,0.03472,0.039786,25.462,0.6084,0.5724,0.1928
0.591390231705,0.00316,1.999e-05,0.00135,0.00173,0.00406,0.01908,0.181,0.0088,0.01123,0.01801,0.02641,0.015346,26.449,0.53658,0.55197,0.16143
0.414048174696,0.00425,2.429e-05,0.00205,0.00203,0.00614,0.03575,0.317,0.01793,0.02175,0.02829,0.05379,0.016528,21.988,0.61483,0.69428,0.18053
0.188031338556,0.00369,2.027e-05,0.00177,0.00199,0.00532,0.01842,0.159,0.00845,0.01092,0.01746,0.02535,0.004726,24.439,0.41687,0.7227,0.16535
0.362518753126,0.00465,2.14e-05,0.00253,0.00254,0.0076,0.01743,0.184,0.00858,0.00974,0.01495,0.02573,0.028995,24.464,0.44061,0.57812,0.1868
0.438031338556,0.00401,2.518e-05,0.00155,0.00199,0.00466,0.0244,0.299,0.0107,0.01479,0.02594,0.0321,0.039907,24.714,0.49962,0.60938,0.20417
0.987143690615,0.0054,3.545e-05,0.00226,0.00269,0.00678,0.05167,0.478,0.02712,0.03172,0.04444,0.08137,0.013612,20.33,0.43208,0.71855,0.25632
0.261626937823,0.00432,4.037e-05,0.00186,0.00254,0.00559,0.02656,0.229,0.01309,0.0166,0.02792,0.03926,0.009017,22.887,0.50903,0.57868,0.22688
0.425570928488,0.00767,5.081e-05,0.00276,0.0029,0.00829,0.03574,0.31,0.0182,0.02261,0.0285,0.05459,0.052631,21.855,0.61209,0.61972,0.18149
0.14667027838,0.00725,5.521e-05,0.0034,0.0033,0.01019,0.03445,0.318,0.01908,0.02029,0.02445,0.05723,0.036085,20.883,0.50137,0.75108,0.24236
0.408463910652,0.00793,5.108e-05,0.00338,0.00347,0.01013,0.02907,0.282,0.0161,0.01706,0.02357,0.04831,0.038667,20.581,0.6126,0.70719,0.33293
0.0184218203034,0.00434,2.702e-05,0.00218,0.0022,0.00653,0.04212,0.335,0.02174,0.02214,0.03154,0.06523,0.017185,25.471,0.54481,0.65211,0.14798
0.427612935489,0.00205,7.95e-06,0.00117,0.00111,0.00352,0.01284,0.111,0.00688,0.00785,0.00935,0.02063,0.002436,29.031,0.3591,0.55405,0.037631
0.58743123854,0.0106,4.414e-05,0.00299,0.00243,0.00898,0.02337,0.283,0.01109,0.01452,0.02159,0.03328,0.12166,19.349,0.75191,0.58445,0.24126
0.540944324054,0.00342,1.795e-05,0.00145,0.00168,0.00436,0.01971,0.175,0.01101,0.01105,0.01431,0.03302,0.01365,24.928,0.51029,0.57937,0.16384
0.0242623770628,0.00084,3.61e-06,0.00033,0.00045,0.00098,0.00764,0.067,0.00373,0.00436,0.00603,0.01118,0.000626,33.604,0.28013,0.60013,0.046967
0.520920153359,0.01431,7.257e-05,0.00713,0.01016,0.0214,0.11357,0.961,0.05979,0.06855,0.08715,0.17938,0.17706,11.75,0.65357,0.61307,0.44575
0.412172862144,0.00923,6.765e-05,0.0045,0.00353,0.01351,0.02141,0.219,0.01012,0.01151,0.01562,0.03037,0.033544,24.069,0.57262,0.70072,0.23337
0.232955492582,0.0031,1.773e-05,0.00115,0.00158,0.00345,0.01588,0.139,0.00775,0.00822,0.01296,0.02326,0.013265,23.3,0.50745,0.67728,0.16861
0.756313552259,0.00432,5.037e-05,0.00149,0.00176,0.00447,0.01699,0.154,0.00797,0.00945,0.01399,0.02391,0.021055,19.476,0.71553,0.75096,0.14176
0.700325054176,0.00532,3.703e-05,0.00242,0.00294,0.00727,0.02136,0.214,0.00952,0.01097,0.01966,0.02855,0.025342,22.168,0.54645,0.73486,0.29321
0.770961826971,0.00353,3.39e-05,0.00163,0.00217,0.00488,0.03131,0.274,0.01731,0.01949,0.02546,0.05194,0.009337,22.321,0.59887,0.64504,0.1759
0.684030671779,0.00813,5.588e-05,0.00412,0.00339,0.01237,0.04557,0.416,0.02323,0.02928,0.03637,0.06968,0.034391,21.352,0.52129,0.68036,0.22936
0.555550925154,0.00443,4.119e-05,0.00205,0.00254,0.00615,0.01628,0.141,0.00678,0.00947,0.01872,0.02034,0.014363,20.694,0.52038,0.7364,0.2315
0.362081180197,0.01002,0.00011502,0.00517,0.00527,0.01552,0.03713,0.326,0.01566,0.02155,0.03851,0.04698,0.025467,20.066,0.54129,0.77853,0.36162
0.268419736623,0.00407,2.208e-05,0.00155,0.00179,0.00466,0.01929,0.175,0.00975,0.01083,0.01527,0.02926,0.011938,22.743,0.44103,0.64587,0.1981
0.483851475246,0.0047,4.3e-05,0.00198,0.00239,0.00594,0.01378,0.142,0.0043,0.006,0.01284,0.01291,0.009823,23.557,0.59084,0.71201,0.21166
0.507334555759,0.05094,0.00029881,0.02918,0.03673,0.08754,0.20286,1.797,0.10405,0.14404,0.13698,0.31216,0.64109,3.997,0.72915,0.58242,0.38106
0.415069178196,0.00317,1.594e-05,0.00168,0.00195,0.00505,0.01964,0.173,0.01024,0.01172,0.01379,0.03072,0.005863,25.336,0.39024,0.67877,0.12378
0.39391981997,0.00215,9.76e-06,0.00114,0.00122,0.00342,0.02904,0.27,0.01448,0.0174,0.02099,0.04343,0.003587,25.363,0.51219,0.61813,0.063115
0.621895315886,0.00574,4.71e-05,0.00254,0.00321,0.00763,0.06152,0.594,0.03154,0.03852,0.05345,0.09463,0.024471,20.222,0.54448,0.64581,0.22221
0.365685947658,0.00711,3.609e-05,0.00394,0.00407,0.01182,0.02644,0.245,0.01418,0.01496,0.01973,0.04253,0.03756,20.784,0.47518,0.66729,0.169
0.370978496416,0.00302,1.645e-05,0.00161,0.00145,0.00482,0.01373,0.126,0.00748,0.00808,0.00979,0.02243,0.013194,25.51,0.37835,0.67335,0.12837
0.520774295716,0.00641,6.867e-05,0.00309,0.00328,0.00926,0.02158,0.201,0.00668,0.00976,0.02273,0.02004,0.024135,20.211,0.63855,0.77352,0.26871
0.406109351559,0.00491,2.615e-05,0.00265,0.00248,0.00795,0.03045,0.263,0.01749,0.01824,0.02005,0.05247,0.010357,23.298,0.42858,0.72126,0.1537
0.81290631772,0.00629,3.574e-05,0.00278,0.00293,0.00835,0.03791,0.338,0.01915,0.02174,0.03315,0.05745,0.043582,20.757,0.58088,0.56681,0.27924
0.607059509918,0.00303,3.196e-05,0.00106,0.00156,0.00317,0.01312,0.122,0.00458,0.00609,0.01188,0.01375,0.013291,20.52,0.63466,0.68468,0.12542
0.688302217036,0.00315,2.763e-05,0.00121,0.00145,0.00363,0.01877,0.175,0.00777,0.00972,0.01605,0.0233,0.01591,23.907,0.56246,0.6685,0.11712
0.262981330222,0.00289,1.882e-05,0.00136,0.0016,0.00408,0.02146,0.186,0.01171,0.01349,0.01875,0.03513,0.004738,25.072,0.47637,0.55494,0.16045
0.780734289048,0.00516,5.211e-05,0.00224,0.00271,0.00671,0.02862,0.246,0.01212,0.01713,0.02806,0.03635,0.016375,21.42,0.44169,0.78905,0.18593
0.672799633272,0.00942,6.489e-05,0.00509,0.00375,0.01527,0.04194,0.4,0.02417,0.02209,0.02927,0.0725,0.035487,19.09,0.55682,0.61162,0.20387
0.274837472912,0.00217,1.23e-05,0.00103,0.00115,0.0031,0.00786,0.068,0.00418,0.00472,0.00638,0.01255,0.003396,27.816,0.43459,0.5313,0.11432
0.514564927488,0.00885,6.966e-05,0.00344,0.00467,0.01031,0.03441,0.328,0.01638,0.02139,0.0357,0.04915,0.021616,18.976,0.50175,0.77936,0.32182
0.982455409235,0.00458,3.299e-05,0.00208,0.00272,0.00625,0.04014,0.361,0.01934,0.02551,0.03823,0.05802,0.008526,22.213,0.48556,0.74416,0.24667
0.250041673612,0.00289,2.143e-05,0.0011,0.0014,0.00331,0.02494,0.226,0.01175,0.0137,0.01921,0.03524,0.00871,25.922,0.5406,0.58207,0.14452
0.295590931822,0.00578,3.516e-05,0.00299,0.00254,0.00896,0.02557,0.237,0.01302,0.01573,0.02632,0.03906,0.022853,20.937,0.53534,0.56175,0.17193
0.794653275546,0.00946,0.00010238,0.00578,0.00469,0.01733,0.04169,0.371,0.02168,0.02589,0.03547,0.06505,0.057589,16.037,0.5759,0.59871,0.31967
0.653588098016,0.00193,9.27e-06,0.00103,0.00105,0.00308,0.0167,0.146,0.0089,0.00942,0.01201,0.02669,0.002241,27.842,0.45646,0.61711,0.092377
0.236747791299,0.00544,4.393e-05,0.00263,0.0034,0.0079,0.05918,0.542,0.03133,0.03885,0.04641,0.094,0.017772,21.548,0.53216,0.73163,0.22992
0.253292215369,0.00266,1.448e-05,0.00148,0.00132,0.00443,0.01212,0.108,0.00669,0.0069,0.00816,0.02008,0.008066,28.965,0.40228,0.53813,0.062215
